Filename,Identical
ISIC_0000077.jpg,True
ISIC_0013288.jpg,True
ISIC_0000246.jpg,True
ISIC_0000476.jpg,True
ISIC_0000532.jpg,True
ISIC_0010088.jpg,True
ISIC_0000551.jpg,True
ISIC_0007475.jpg,True
ISIC_0010863.jpg,True
ISIC_0011090.jpg,True
ISIC_0010585.jpg,True
ISIC_0013094.jpg,True
ISIC_0010575.jpg,True
ISIC_0013981.jpg,True
ISIC_0000016.jpg,True
ISIC_0012676.jpg,True
ISIC_0000275.jpg,True
ISIC_0000063.jpg,True
ISIC_0012475.jpg,True
ISIC_0014511.jpg,True
ISIC_0009930.jpg,True
ISIC_0014248.jpg,True
ISIC_0000161.jpg,True
ISIC_0012164.jpg,True
ISIC_0009160.jpg,True
ISIC_0012284.jpg,True
ISIC_0014791.jpg,True
ISIC_0013346.jpg,True
ISIC_0000006.jpg,True
ISIC_0000493.jpg,True
ISIC_0012871.jpg,True
ISIC_0000113.jpg,True
ISIC_0000026.jpg,True
ISIC_0010020.jpg,True
ISIC_0000358.jpg,True
ISIC_0013071.jpg,True
ISIC_0011362.jpg,True
ISIC_0011082.jpg,True
ISIC_0011215.jpg,True
ISIC_0000456.jpg,True
ISIC_0010032.jpg,True
ISIC_0010334.jpg,True
ISIC_0011089.jpg,True
ISIC_0000433.jpg,True
ISIC_0009533.jpg,True
ISIC_0000528.jpg,True
ISIC_0008403.jpg,True
ISIC_0015200.jpg,True
ISIC_0000244.jpg,True
ISIC_0013177.jpg,True
ISIC_0000182.jpg,True
ISIC_0011207.jpg,True
ISIC_0014174.jpg,True
ISIC_0012102.jpg,True
ISIC_0013927.jpg,True
ISIC_0013961.jpg,True
ISIC_0012655.jpg,True
ISIC_0014253.jpg,True
ISIC_0003346.jpg,True
ISIC_0014654.jpg,True
ISIC_0010241.jpg,True
ISIC_0014920.jpg,True
ISIC_0013526.jpg,True
ISIC_0013190.jpg,True
ISIC_0013243.jpg,True
ISIC_0012657.jpg,True
ISIC_0011135.jpg,True
ISIC_0011384.jpg,True
ISIC_0012237.jpg,True
ISIC_0000162.jpg,True
ISIC_0013037.jpg,True
ISIC_0012450.jpg,True
ISIC_0014504.jpg,True
ISIC_0008347.jpg,True
ISIC_0011169.jpg,True
ISIC_0014431.jpg,True
ISIC_0000003.jpg,True
ISIC_0013672.jpg,True
ISIC_0011292.jpg,True
ISIC_0014422.jpg,True
ISIC_0014476.jpg,True
ISIC_0014770.jpg,True
ISIC_0014238.jpg,True
ISIC_0014032.jpg,True
ISIC_0012257.jpg,True
ISIC_0000495.jpg,True
ISIC_0012173.jpg,True
ISIC_0013568.jpg,True
ISIC_0011363.jpg,True
ISIC_0010249.jpg,True
ISIC_0013335.jpg,True
ISIC_0014346.jpg,True
ISIC_0010570.jpg,True
ISIC_0010019.jpg,True
ISIC_0000482.jpg,True
ISIC_0010480.jpg,True
ISIC_0010606.jpg,True
ISIC_0011136.jpg,True
ISIC_0014529.jpg,True
ISIC_0002374.jpg,True
ISIC_0012217.jpg,True
ISIC_0000442.jpg,True
ISIC_0015153.jpg,True
ISIC_0013800.jpg,True
ISIC_0009987.jpg,True
ISIC_0000098.jpg,True
ISIC_0011367.jpg,True
ISIC_0010568.jpg,True
ISIC_0013364.jpg,True
ISIC_0000205.jpg,True
ISIC_0013572.jpg,True
ISIC_0013461.jpg,True
ISIC_0007557.jpg,True
ISIC_0008116.jpg,True
ISIC_0000157.jpg,True
ISIC_0013797.jpg,True
ISIC_0013184.jpg,True
ISIC_0000121.jpg,True
ISIC_0013778.jpg,True
ISIC_0012884.jpg,True
ISIC_0000254.jpg,True
ISIC_0014372.jpg,True
ISIC_0013040.jpg,True
ISIC_0013625.jpg,True
ISIC_0015219.jpg,True
ISIC_0000061.jpg,True
ISIC_0010850.jpg,True
ISIC_0013213.jpg,True
ISIC_0013079.jpg,True
ISIC_0010463.jpg,True
ISIC_0012952.jpg,True
ISIC_0000365.jpg,True
ISIC_0000475.jpg,True
ISIC_0012987.jpg,True
ISIC_0010448.jpg,True
ISIC_0000255.jpg,True
ISIC_0012374.jpg,True
ISIC_0014696.jpg,True
ISIC_0010358.jpg,True
ISIC_0000345.jpg,True
ISIC_0012704.jpg,True
ISIC_0014004.jpg,True
ISIC_0000511.jpg,True
ISIC_0000403.jpg,True
ISIC_0000240.jpg,True
ISIC_0002780.jpg,True
ISIC_0014099.jpg,True
ISIC_0010481.jpg,True
ISIC_0013329.jpg,True
ISIC_0009188.jpg,True
ISIC_0010264.jpg,True
ISIC_0000515.jpg,True
ISIC_0011177.jpg,True
ISIC_0000520.jpg,True
ISIC_0000258.jpg,True
ISIC_0013244.jpg,True
ISIC_0000116.jpg,True
ISIC_0000523.jpg,True
ISIC_0009564.jpg,True
ISIC_0014535.jpg,True
ISIC_0011145.jpg,True
ISIC_0014638.jpg,True
ISIC_0010599.jpg,True
ISIC_0012679.jpg,True
ISIC_0012453.jpg,True
ISIC_0010365.jpg,True
ISIC_0000324.jpg,True
ISIC_0002806.jpg,True
ISIC_0009877.jpg,True
ISIC_0013490.jpg,True
ISIC_0009963.jpg,True
ISIC_0013933.jpg,True
ISIC_0008236.jpg,True
ISIC_0012940.jpg,True
ISIC_0013896.jpg,True
ISIC_0014708.jpg,True
ISIC_0009885.jpg,True
ISIC_0013799.jpg,True
ISIC_0011218.jpg,True
ISIC_0000469.jpg,True
ISIC_0013921.jpg,True
ISIC_0012155.jpg,True
ISIC_0013430.jpg,True
ISIC_0010333.jpg,True
ISIC_0000075.jpg,True
ISIC_0011205.jpg,True
ISIC_0012907.jpg,True
ISIC_0010055.jpg,True
ISIC_0009896.jpg,True
ISIC_0012854.jpg,True
ISIC_0009344.jpg,True
ISIC_0012526.jpg,True
ISIC_0012986.jpg,True
ISIC_0000393.jpg,True
ISIC_0012360.jpg,True
ISIC_0000383.jpg,True
ISIC_0013227.jpg,True
ISIC_0010060.jpg,True
ISIC_0000555.jpg,True
ISIC_0012227.jpg,True
ISIC_0013015.jpg,True
ISIC_0000480.jpg,True
ISIC_0000363.jpg,True
ISIC_0000407.jpg,True
ISIC_0002879.jpg,True
ISIC_0012363.jpg,True
ISIC_0014453.jpg,True
ISIC_0012203.jpg,True
ISIC_0000213.jpg,True
ISIC_0000059.jpg,True
ISIC_0012772.jpg,True
ISIC_0012962.jpg,True
ISIC_0000466.jpg,True
ISIC_0012826.jpg,True
ISIC_0000410.jpg,True
ISIC_0010492.jpg,True
ISIC_0010367.jpg,True
ISIC_0009881.jpg,True
ISIC_0010586.jpg,True
ISIC_0011098.jpg,True
ISIC_0000086.jpg,True
ISIC_0000313.jpg,True
ISIC_0009911.jpg,True
ISIC_0009961.jpg,True
ISIC_0009905.jpg,True
ISIC_0014092.jpg,True
ISIC_0000141.jpg,True
ISIC_0013432.jpg,True
ISIC_0014933.jpg,True
ISIC_0000239.jpg,True
ISIC_0014593.jpg,True
ISIC_0014699.jpg,True
ISIC_0000297.jpg,True
ISIC_0010852.jpg,True
ISIC_0000002.jpg,True
ISIC_0000382.jpg,True
ISIC_0013027.jpg,True
ISIC_0010036.jpg,True
ISIC_0012879.jpg,True
ISIC_0010185.jpg,True
ISIC_0011204.jpg,True
ISIC_0013487.jpg,True
ISIC_0001142.jpg,True
ISIC_0000278.jpg,True
ISIC_0014925.jpg,True
ISIC_0012378.jpg,True
ISIC_0012740.jpg,True
ISIC_0014951.jpg,True
ISIC_0010087.jpg,True
ISIC_0010587.jpg,True
ISIC_0010178.jpg,True
ISIC_0014410.jpg,True
ISIC_0000331.jpg,True
ISIC_0014264.jpg,True
ISIC_0014325.jpg,True
ISIC_0012415.jpg,True
ISIC_0012663.jpg,True
ISIC_0013865.jpg,True
ISIC_0000392.jpg,True
ISIC_0000323.jpg,True
ISIC_0010483.jpg,True
ISIC_0011317.jpg,True
ISIC_0000379.jpg,True
ISIC_0014657.jpg,True
ISIC_0013808.jpg,True
ISIC_0000500.jpg,True
ISIC_0000479.jpg,True
ISIC_0000201.jpg,True
ISIC_0004985.jpg,True
ISIC_0010856.jpg,True
ISIC_0010192.jpg,True
ISIC_0012939.jpg,True
ISIC_0013306.jpg,True
ISIC_0000509.jpg,True
ISIC_0013671.jpg,True
ISIC_0000073.jpg,True
ISIC_0010477.jpg,True
ISIC_0010021.jpg,True
ISIC_0014013.jpg,True
ISIC_0014904.jpg,True
ISIC_0012961.jpg,True
ISIC_0013986.jpg,True
ISIC_0000381.jpg,True
ISIC_0012298.jpg,True
ISIC_0013425.jpg,True
ISIC_0010064.jpg,True
ISIC_0010368.jpg,True
ISIC_0012706.jpg,True
ISIC_0009969.jpg,True
ISIC_0010054.jpg,True
ISIC_0000253.jpg,True
ISIC_0013910.jpg,True
ISIC_0013114.jpg,True
ISIC_0009925.jpg,True
ISIC_0011349.jpg,True
ISIC_0000290.jpg,True
ISIC_0012710.jpg,True
ISIC_0000101.jpg,True
ISIC_0000269.jpg,True
ISIC_0013163.jpg,True
ISIC_0013193.jpg,True
ISIC_0013181.jpg,True
ISIC_0013310.jpg,True
ISIC_0012116.jpg,True
ISIC_0014754.jpg,True
ISIC_0013034.jpg,True
ISIC_0000490.jpg,True
ISIC_0014317.jpg,True
ISIC_0011101.jpg,True
ISIC_0013606.jpg,True
ISIC_0000540.jpg,True
ISIC_0000176.jpg,True
ISIC_0012259.jpg,True
ISIC_0011212.jpg,True
ISIC_0014598.jpg,True
ISIC_0014823.jpg,True
ISIC_0010222.jpg,True
ISIC_0013097.jpg,True
ISIC_0011328.jpg,True
ISIC_0002469.jpg,True
ISIC_0015038.jpg,True
ISIC_0000274.jpg,True
ISIC_0000081.jpg,True
ISIC_0010341.jpg,True
ISIC_0000031.jpg,True
ISIC_0014357.jpg,True
ISIC_0010213.jpg,True
ISIC_0011123.jpg,True
ISIC_0013140.jpg,True
ISIC_0000100.jpg,True
ISIC_0000103.jpg,True
ISIC_0013311.jpg,True
ISIC_0011344.jpg,True
ISIC_0012677.jpg,True
ISIC_0014076.jpg,True
ISIC_0012792.jpg,True
ISIC_0015189.jpg,True
ISIC_0014812.jpg,True
ISIC_0009914.jpg,True
ISIC_0000044.jpg,True
ISIC_0012998.jpg,True
ISIC_0000034.jpg,True
ISIC_0014667.jpg,True
ISIC_0000159.jpg,True
ISIC_0013208.jpg,True
ISIC_0015170.jpg,True
ISIC_0000021.jpg,True
ISIC_0008541.jpg,True
ISIC_0013390.jpg,True
ISIC_0014136.jpg,True
ISIC_0000447.jpg,True
ISIC_0009906.jpg,True
ISIC_0013918.jpg,True
ISIC_0013499.jpg,True
ISIC_0000372.jpg,True
ISIC_0001105.jpg,True
ISIC_0011210.jpg,True
ISIC_0000453.jpg,True
ISIC_0010015.jpg,True
ISIC_0010567.jpg,True
ISIC_0010864.jpg,True
ISIC_0013118.jpg,True
ISIC_0014855.jpg,True
ISIC_0014291.jpg,True
ISIC_0012672.jpg,True
ISIC_0014628.jpg,True
ISIC_0009871.jpg,True
ISIC_0000018.jpg,True
ISIC_0011397.jpg,True
ISIC_0014609.jpg,True
ISIC_0000483.jpg,True
ISIC_0013579.jpg,True
ISIC_0000343.jpg,True
ISIC_0014839.jpg,True
ISIC_0014547.jpg,True
ISIC_0014397.jpg,True
ISIC_0010853.jpg,True
ISIC_0000282.jpg,True
ISIC_0005787.jpg,True
ISIC_0011083.jpg,True
ISIC_0010244.jpg,True
ISIC_0013196.jpg,True
ISIC_0012268.jpg,True
ISIC_0013984.jpg,True
ISIC_0010371.jpg,True
ISIC_0000320.jpg,True
ISIC_0000507.jpg,True
ISIC_0012835.jpg,True
ISIC_0000416.jpg,True
ISIC_0000329.jpg,True
ISIC_0014592.jpg,True
ISIC_0014114.jpg,True
ISIC_0000283.jpg,True
ISIC_0012845.jpg,True
ISIC_0001131.jpg,True
ISIC_0010206.jpg,True
ISIC_0006940.jpg,True
ISIC_0013489.jpg,True
ISIC_0014897.jpg,True
ISIC_0000242.jpg,True
ISIC_0013530.jpg,True
ISIC_0013458.jpg,True
ISIC_0010077.jpg,True
ISIC_0011117.jpg,True
