Dataset_Duplicate,Subfolder_Duplicate,FilePath_Duplicate,FileName_Duplicate,FileHash,Dataset_Original,Subfolder_Original,FilePath_Original,FileName_Original
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0000193.jpg,ISIC_0000193.jpg,6c112f87ce3f64a7efdb6f44f9bb78cc,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0000193.jpg,ISIC_0000193.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0013104.jpg,ISIC_0013104.jpg,0fa18f85f23b83e7caaff1640d2e987b,ISIC-2017-Challenge,val,../data/original_data/ISIC-2017-Challenge/val/ISIC_0013104.jpg,ISIC_0013104.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0013676.jpg,ISIC_0013676.jpg,477acfdeeb5a5e4cef78187064394bf7,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0013676.jpg,ISIC_0013676.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0012232.jpg,ISIC_0012232.jpg,2f933c4d80217f456a9d69933f12267e,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0012232.jpg,ISIC_0012232.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0014284.jpg,ISIC_0014284.jpg,f6fec2dc79b3b6e4210897c18d942419,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0014284.jpg,ISIC_0014284.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0000226.jpg,ISIC_0000226.jpg,22d2f76eecf267378d50527bac1bc338,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0000226.jpg,ISIC_0000226.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0014910.jpg,ISIC_0014910.jpg,d774045c1c1dcd7fe3718792fda92a37,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0014910.jpg,ISIC_0014910.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0013070.jpg,ISIC_0013070.jpg,5daae4534f71a4d3c3d72b098681984e,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0013070.jpg,ISIC_0013070.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0000030.jpg,ISIC_0000030.jpg,2673c7f5b7912032bd315a539f5fed19,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0000030.jpg,ISIC_0000030.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0000224.jpg,ISIC_0000224.jpg,dd05b214df0a3a768df7393847ceb5c6,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0000224.jpg,ISIC_0000224.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0015173.jpg,ISIC_0015173.jpg,546641db9683ba997348e1de5284dea3,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0015173.jpg,ISIC_0015173.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0014331.jpg,ISIC_0014331.jpg,fff6d39e7f1413f5f738070f324bbc22,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0014331.jpg,ISIC_0014331.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0000350.jpg,ISIC_0000350.jpg,b9dc07513dcbba1614439c92a879db93,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0000350.jpg,ISIC_0000350.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0013304.jpg,ISIC_0013304.jpg,f112e049323f088ba7f365a39895a5b4,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0013304.jpg,ISIC_0013304.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0000146.jpg,ISIC_0000146.jpg,3a5d5ee84215877b2d2d801faa05b236,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0000146.jpg,ISIC_0000146.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0000184.jpg,ISIC_0000184.jpg,f28967bd962e86ca856cd51bb3b9c78c,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0000184.jpg,ISIC_0000184.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0004309.jpg,ISIC_0004309.jpg,05a7364be321c261a14a2b9d69b8e985,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0004309.jpg,ISIC_0004309.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0012741.jpg,ISIC_0012741.jpg,75a73635e8aee3b401941ca573819433,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0012741.jpg,ISIC_0012741.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0015990.jpg,ISIC_0015990.jpg,1a13e237783262d9266c80be304f6a49,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0015990.jpg,ISIC_0015990.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0000423.jpg,ISIC_0000423.jpg,2782542747f969fecba144f8104441e5,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0000423.jpg,ISIC_0000423.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0001852.jpg,ISIC_0001852.jpg,935fd239889739b0fd86fad7c4965518,ISIC-2017-Challenge,val,../data/original_data/ISIC-2017-Challenge/val/ISIC_0001852.jpg,ISIC_0001852.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0015166.jpg,ISIC_0015166.jpg,62d658c98edf9214c05c04bb04f169c6,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0015166.jpg,ISIC_0015166.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0010220.jpg,ISIC_0010220.jpg,d4617254a4d7559d8f6b89058463bc5d,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0010220.jpg,ISIC_0010220.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0000023.jpg,ISIC_0000023.jpg,6fdc24fb97749d3029e204ea6ab89363,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0000023.jpg,ISIC_0000023.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0009946.jpg,ISIC_0009946.jpg,a2048c4d6113c34d8ed63d7ab80300fd,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0009946.jpg,ISIC_0009946.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0010595.jpg,ISIC_0010595.jpg,95c409aaeeeb847a34fd1e996fceea72,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0010595.jpg,ISIC_0010595.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0013922.jpg,ISIC_0013922.jpg,4c8a5d425d1980d9cac24a12345f2bd1,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0013922.jpg,ISIC_0013922.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0015016.jpg,ISIC_0015016.jpg,3c1e03398a34dbe547ed7953db0dd82d,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0015016.jpg,ISIC_0015016.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0000427.jpg,ISIC_0000427.jpg,9777b93a8388c397355eb06aecbe1604,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0000427.jpg,ISIC_0000427.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0010350.jpg,ISIC_0010350.jpg,7fcab853d6ea3977d0b50031492a835b,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0010350.jpg,ISIC_0010350.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0012235.jpg,ISIC_0012235.jpg,fbe31457fbff3d7598ae0c37e6ce68c7,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0012235.jpg,ISIC_0012235.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0014644.jpg,ISIC_0014644.jpg,abcb42115ca41ba7eca6a3df46325957,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0014644.jpg,ISIC_0014644.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0016046.jpg,ISIC_0016046.jpg,9d0efd005cdea08af3f877055cbb080c,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0016046.jpg,ISIC_0016046.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0010184.jpg,ISIC_0010184.jpg,44f4f52d7f32642bdc1bfe72ed1f5d71,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0010184.jpg,ISIC_0010184.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0012793.jpg,ISIC_0012793.jpg,9ca641a1140f0988b1e18d6da2c5e8d3,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0012793.jpg,ISIC_0012793.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0013314.jpg,ISIC_0013314.jpg,c9d5aa501749825811460b4f36c653e0,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0013314.jpg,ISIC_0013314.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0012803.jpg,ISIC_0012803.jpg,cb48f3935b73c2efea287e7bd37aba30,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0012803.jpg,ISIC_0012803.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0000220.jpg,ISIC_0000220.jpg,edf303f79d75055e1d58625d5a9deb6f,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0000220.jpg,ISIC_0000220.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0000036.jpg,ISIC_0000036.jpg,0688f03a410785471ddc0fcdb9ad71a6,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0000036.jpg,ISIC_0000036.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0011107.jpg,ISIC_0011107.jpg,3dede5306110b9e0a8b2318ccb37dcd5,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0011107.jpg,ISIC_0011107.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0015363.jpg,ISIC_0015363.jpg,29abe17e752c9f7328a29c13daa947cb,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0015363.jpg,ISIC_0015363.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0014928.jpg,ISIC_0014928.jpg,8588ea21be960c8bf0d52c060e6342d2,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0014928.jpg,ISIC_0014928.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0015175.jpg,ISIC_0015175.jpg,cd340381f1243f1b2af75587f9e21f46,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0015175.jpg,ISIC_0015175.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0000544.jpg,ISIC_0000544.jpg,79326d47164696324788d91cd8cd91ad,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0000544.jpg,ISIC_0000544.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0000222.jpg,ISIC_0000222.jpg,78d4427e7cdce1dd71de9ea8e7a55fef,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0000222.jpg,ISIC_0000222.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0015968.jpg,ISIC_0015968.jpg,e727960a7c33fa98f8c1ebe0ed4bfa58,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0015968.jpg,ISIC_0015968.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0012785.jpg,ISIC_0012785.jpg,210b190f39fb2d546213382352857d42,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0012785.jpg,ISIC_0012785.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0012222.jpg,ISIC_0012222.jpg,dede90825755ea345b7f064bceefb426,ISIC-2017-Challenge,val,../data/original_data/ISIC-2017-Challenge/val/ISIC_0012222.jpg,ISIC_0012222.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0013840.jpg,ISIC_0013840.jpg,65c0a3d6a84b9db4a278592a048df918,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0013840.jpg,ISIC_0013840.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0015941.jpg,ISIC_0015941.jpg,a49473a24063de3149748bf5d3688d6f,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0015941.jpg,ISIC_0015941.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0013908.jpg,ISIC_0013908.jpg,0e44ae2106ca5a1dc4fe2ecd626fd37c,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0013908.jpg,ISIC_0013908.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0009993.jpg,ISIC_0009993.jpg,5ed6a4dcf4e1cc87414372d5c182b205,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0009993.jpg,ISIC_0009993.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0012481.jpg,ISIC_0012481.jpg,593bfc3bd36c3a7983ef852f33133bbb,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0012481.jpg,ISIC_0012481.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0009937.jpg,ISIC_0009937.jpg,7c95bba3b812a480ad00c8331311bffb,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0009937.jpg,ISIC_0009937.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0012898.jpg,ISIC_0012898.jpg,a146e05af9c43a6e9f39fc417058132e,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0012898.jpg,ISIC_0012898.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0012654.jpg,ISIC_0012654.jpg,cd6d34e1d4383062f6fbd43a7ad87376,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0012654.jpg,ISIC_0012654.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0014423.jpg,ISIC_0014423.jpg,00b8f53edccb785461c759fda51610f0,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0014423.jpg,ISIC_0014423.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0000330.jpg,ISIC_0000330.jpg,297fb0465544a80bfda4f934c856fc55,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0000330.jpg,ISIC_0000330.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0011229.jpg,ISIC_0011229.jpg,3836824cae6b14eb87c5b75e670b21d5,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0011229.jpg,ISIC_0011229.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0014386.jpg,ISIC_0014386.jpg,ea529fbd4985a698339e2c51bc9b905d,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0014386.jpg,ISIC_0014386.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0016036.jpg,ISIC_0016036.jpg,876ed4838bed148c988ca3b16a5073de,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0016036.jpg,ISIC_0016036.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0000126.jpg,ISIC_0000126.jpg,a7f8e21fbe48894e11d9bb8d61ecd7c3,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0000126.jpg,ISIC_0000126.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0013166.jpg,ISIC_0013166.jpg,3c2942d64b0be3e9609c242e7c59ac70,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0013166.jpg,ISIC_0013166.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0014806.jpg,ISIC_0014806.jpg,31e2b5f408f8f6f01dc5ad16edd76297,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0014806.jpg,ISIC_0014806.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0014185.jpg,ISIC_0014185.jpg,cadc44d2550eb990e0a37def441aee55,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0014185.jpg,ISIC_0014185.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0013173.jpg,ISIC_0013173.jpg,157b125d1613563f118a5dc919472a57,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0013173.jpg,ISIC_0013173.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0000325.jpg,ISIC_0000325.jpg,83f27a9f23780766d8896662a62f6783,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0000325.jpg,ISIC_0000325.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0012682.jpg,ISIC_0012682.jpg,02d9fbb43ea26988ebf41afb24a15b8f,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0012682.jpg,ISIC_0012682.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0010042.jpg,ISIC_0010042.jpg,8f05a15b54d84d1cdb6aa146de64e6ad,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0010042.jpg,ISIC_0010042.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0012494.jpg,ISIC_0012494.jpg,8ca87ab494251c9eab6ac0b1e8a3c4f6,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0012494.jpg,ISIC_0012494.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0013946.jpg,ISIC_0013946.jpg,cd69c5e10aa144b7a295f65879292f05,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0013946.jpg,ISIC_0013946.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0013039.jpg,ISIC_0013039.jpg,d3a8be7283806e4255bfe41c3ff193d2,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0013039.jpg,ISIC_0013039.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0013987.jpg,ISIC_0013987.jpg,49582f687615fec33c774c89443ac2f9,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0013987.jpg,ISIC_0013987.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0015312.jpg,ISIC_0015312.jpg,4fda8f03c1d8cff6b52c5f5554628ff4,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0015312.jpg,ISIC_0015312.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0000079.jpg,ISIC_0000079.jpg,fac33ead55c7ba3b25b15bf6379e2950,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0000079.jpg,ISIC_0000079.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0014959.jpg,ISIC_0014959.jpg,bd2f884b468929d64990103c9ede639e,ISIC-2017-Challenge,test,../data/original_data/ISIC-2017-Challenge/test/ISIC_0014959.jpg,ISIC_0014959.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0014795.jpg,ISIC_0014795.jpg,bf1cb981994cd51becca6a5963d1568d,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0014795.jpg,ISIC_0014795.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0007528.jpg,ISIC_0007528.jpg,a85dd9486fb4a5d8795170e186b5fee8,ISIC-2017-Challenge,val,../data/original_data/ISIC-2017-Challenge/val/ISIC_0007528.jpg,ISIC_0007528.jpg
ISIC-2017-1-FOLD,test,../data/duplicate_data/ISIC-2017-1-FOLD/test/ISIC_0014385.jpg,ISIC_0014385.jpg,cbde22d210c41b5eadae13b72e3cb109,ISIC-2017-Challenge,train,../data/original_data/ISIC-2017-Challenge/train/ISIC_0014385.jpg,ISIC_0014385.jpg
