Dataset_Duplicate,Subfolder_Duplicate,FilePath_Duplicate,FileName_Duplicate,FileHash,Dataset_Original,Subfolder_Original,FilePath_Original,FileName_Original
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0021798.jpg,ISIC_0021798.jpg,96df380c11a410696600187947044ba3,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0021798.jpg,ISIC_0021798.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0021956.jpg,ISIC_0021956.jpg,790b72cfa18cdbfc12e42af8dab0a9a3,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0021956.jpg,ISIC_0021956.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023199.jpg,ISIC_0023199.jpg,ef7c331f1acb4208a3e46b09b17447cc,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023199.jpg,ISIC_0023199.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0015365.jpg,ISIC_0015365.jpg,529d996ba4684893253e25c740ee8ded,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0015365.jpg,ISIC_0015365.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036225.jpg,ISIC_0036225.jpg,8a58627932088b6e92366360af8134a1,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036225.jpg,ISIC_0036225.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036231.jpg,ISIC_0036231.jpg,f9b5b3a5a755f4c66c7fcb4c05924e56,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036231.jpg,ISIC_0036231.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0014906.jpg,ISIC_0014906.jpg,6e7d51729fb89f65e5376f09f649b52e,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0014906.jpg,ISIC_0014906.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036219.jpg,ISIC_0036219.jpg,5ac68787c27dbf98ad1a5e0c1266b01b,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036219.jpg,ISIC_0036219.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0021765.jpg,ISIC_0021765.jpg,bcccc9d5d90124105702b55c88792c77,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0021765.jpg,ISIC_0021765.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0012634.jpg,ISIC_0012634.jpg,422a8840f7f7ef1202743e05ea354468,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0012634.jpg,ISIC_0012634.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0015629.jpg,ISIC_0015629.jpg,4493dd3f6511c75fe661e240e6bf80fe,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0015629.jpg,ISIC_0015629.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0018325.jpg,ISIC_0018325.jpg,8554c3d216c2adfd9aae079f7994d540,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0018325.jpg,ISIC_0018325.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023358.jpg,ISIC_0023358.jpg,b2598330d6175c14cb3f51f664b63fc5,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023358.jpg,ISIC_0023358.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0020137.jpg,ISIC_0020137.jpg,0fbb45e19ff5a848a37854ba89d3e536,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0020137.jpg,ISIC_0020137.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0021201.jpg,ISIC_0021201.jpg,6072d1fca337d16361b6ef18a2b13deb,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0021201.jpg,ISIC_0021201.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023364.jpg,ISIC_0023364.jpg,c506dc5bbcdceccd441780f7a41f2401,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023364.jpg,ISIC_0023364.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0021573.jpg,ISIC_0021573.jpg,6083457083402cd89ee85916030049f7,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0021573.jpg,ISIC_0021573.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036190.jpg,ISIC_0036190.jpg,c55116f557f6f7375ff6219a9d7305e9,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036190.jpg,ISIC_0036190.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0019173.jpg,ISIC_0019173.jpg,41a6225ff17c764a7d5025ede6c57f2d,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0019173.jpg,ISIC_0019173.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036184.jpg,ISIC_0036184.jpg,4cde5a693342ccfb59a0401e0729c314,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036184.jpg,ISIC_0036184.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036153.jpg,ISIC_0036153.jpg,ad4c299ddb71ff4abdfbb6e3c29777a8,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036153.jpg,ISIC_0036153.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0018286.jpg,ISIC_0018286.jpg,1a6988aef2e19db65306f84ca7c5b60c,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0018286.jpg,ISIC_0018286.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0021407.jpg,ISIC_0021407.jpg,f7ac8300b42f15fa95c02b6750d64117,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0021407.jpg,ISIC_0021407.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0017348.jpg,ISIC_0017348.jpg,a74f65aa7a26e182425751c961341cc4,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0017348.jpg,ISIC_0017348.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0017406.jpg,ISIC_0017406.jpg,d1580fe63c46ad0e58d3846465ebaa38,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0017406.jpg,ISIC_0017406.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0017412.jpg,ISIC_0017412.jpg,cb4bf2a0cd482c5e3d9217b5fb2d8e42,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0017412.jpg,ISIC_0017412.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0022330.jpg,ISIC_0022330.jpg,a89aa380a7a148698cd12bb9d415d1fb,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0022330.jpg,ISIC_0022330.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036345.jpg,ISIC_0036345.jpg,37534fce10fd1945ddd95a4432a70a23,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036345.jpg,ISIC_0036345.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0018090.jpg,ISIC_0018090.jpg,32bf7f136ee6c4fb7b541d008e53b6a7,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0018090.jpg,ISIC_0018090.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023013.jpg,ISIC_0023013.jpg,34f0c4459eee33c3d39c35f3e9860b3d,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023013.jpg,ISIC_0023013.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0021604.jpg,ISIC_0021604.jpg,26afe59ed97fc603f98cd44a1e9299d7,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0021604.jpg,ISIC_0021604.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023761.jpg,ISIC_0023761.jpg,08f9ed74b85122ac83d9faca064e221b,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023761.jpg,ISIC_0023761.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0022457.jpg,ISIC_0022457.jpg,c61178b90be012c03b42d05bbde96770,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0022457.jpg,ISIC_0022457.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036344.jpg,ISIC_0036344.jpg,d112fa8cdefca74e8cac30a8f7e2b7d4,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036344.jpg,ISIC_0036344.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0024032.jpg,ISIC_0024032.jpg,30b2aa51122ab7956cee0c89b5a26597,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0024032.jpg,ISIC_0024032.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0017413.jpg,ISIC_0017413.jpg,0f43d65df9da3a7b603b900cba55fa37,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0017413.jpg,ISIC_0017413.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0018734.jpg,ISIC_0018734.jpg,724d3e341c767e8a3b71c2cf5f27a615,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0018734.jpg,ISIC_0018734.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0019364.jpg,ISIC_0019364.jpg,4aa2e664a7fe5578ea633a46c58e5be3,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0019364.jpg,ISIC_0019364.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0021837.jpg,ISIC_0021837.jpg,91add6fc44dc1009dbd9c9467a674f4c,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0021837.jpg,ISIC_0021837.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0019199.jpg,ISIC_0019199.jpg,bbb6812e56f02eb960f811573b51c266,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0019199.jpg,ISIC_0019199.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0021406.jpg,ISIC_0021406.jpg,2aa04194257280e59cf836a4f97a1664,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0021406.jpg,ISIC_0021406.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023211.jpg,ISIC_0023211.jpg,ecae3efae501a5b871c7835c58163a6c,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023211.jpg,ISIC_0023211.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0021374.jpg,ISIC_0021374.jpg,50df4044251c95e39a6276fdfc946cf7,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0021374.jpg,ISIC_0021374.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0023205.jpg,ISIC_0023205.jpg,7859846f3cacc2fd2c718d578694ce1b,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0023205.jpg,ISIC_0023205.jpg
ISIC-2018,test,../data/duplicate_data/ISIC-2018/test/ISIC_0036146.jpg,ISIC_0036146.jpg,fe61615368d4dc9d261eeea4743990ca,ISIC-2018-Challenge,test,../data/original_data/ISIC-2018-Challenge/test/ISIC_0036146.jpg,ISIC_0036146.jpg
